ID,ADDRESS,CITY,STATE,ZIP CODE,LNG,LAT,NEIGHBORHOOD,BUILDING CLASS CATEGORY,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,SALE PRICE,SALE DATE
163,1333 EAST 91 STREET,Brooklyn,NY,11236,-73.901436,40.637352,CANARSIE,02 TWO FAMILY DWELLINGS,"3,080","1,063",1915,"315,000",3/3/17
164,1718 ALBANY AVENUE,Brooklyn,NY,11210,-73.936905,40.63122,FLATBUSH-EAST,01 ONE FAMILY DWELLINGS,"4,000","1,577",1910,"315,000",5/10/17
165,2120 EAST 34TH STREET,Brooklyn,NY,11234,-73.93053,40.60676,MARINE PARK,02 TWO FAMILY DWELLINGS,"2,200","2,144",1950,"319,082",3/28/17
166,1161 BROOKLYN AVENUE,Brooklyn,NY,11203,-73.94315,40.645134,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,"1,775","1,334",1925,"320,000",1/3/17
167,794 TROY AVE,Brooklyn,NY,11203,-73.93642,40.65368,FLATBUSH-NORTH,02 TWO FAMILY DWELLINGS,"2,500","2,760",1920,"320,000",2/10/17
168,4135 KINGS HIGHWAY,Brooklyn,NY,11234,-73.93407,40.625137,FLATBUSH-EAST,01 ONE FAMILY DWELLINGS,"2,546","1,152",1930,"320,000",2/14/17
169,319 ARLINGTON AVENUE,Brooklyn,NY,11208,-73.88287,40.681114,CYPRESS HILLS,01 ONE FAMILY DWELLINGS,"2,500","1,680",1910,"320,000",5/4/17
170,514 HERKIMER STREET,Brooklyn,NY,11213,-73.93722,40.67896,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS,"5,565","2,540",1905,"323,000",5/5/17
171,375 VERMONT STREET,Brooklyn,NY,11207,-73.893486,40.670372,EAST NEW YORK,01 ONE FAMILY DWELLINGS,"1,800","1,134",1990,"323,242",2/10/17
172,7714 12TH AVENUE,Brooklyn,NY,11228,-74.01096,40.620365,DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,"4,000","2,640",1920,"323,330",1/25/17
173,476 HENDRIX ST,Brooklyn,NY,11207,-73.8887,40.670025,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"1,802","1,116",1989,"323,569",1/24/17
174,2477 GERRITSEN AVENUE,Brooklyn,NY,11229,-73.9298,40.597042,GERRITSEN BEACH,02 TWO FAMILY DWELLINGS,"1,992","1,606",1950,"324,000",4/25/17
175,2402 SNYDER AVENUE,Brooklyn,NY,11226,-73.954735,40.648685,FLATBUSH-CENTRAL,01 ONE FAMILY DWELLINGS,"2,656","1,326",1910,"324,339",2/23/17
176,43 BRIGHTON 5TH COURT,Brooklyn,NY,11235,-73.96274,40.580746,BRIGHTON BEACH,01 ONE FAMILY DWELLINGS,"1,800","1,157",1940,"325,000",1/25/17
177,3120 AVENUE M,Brooklyn,NY,11210,-73.94428,40.619736,FLATBUSH-EAST,01 ONE FAMILY DWELLINGS,"2,800","2,710",1930,"325,000",2/16/17
178,1436 EAST 54TH STREET,Brooklyn,NY,11234,-73.92339,40.622772,OLD MILL BASIN,01 ONE FAMILY DWELLINGS,"1,800",952,1925,"325,000",2/24/17
179,142 EAST 91ST STREET,Brooklyn,NY,11212,-73.9277,40.66091,FLATBUSH-NORTH,02 TWO FAMILY DWELLINGS,"2,100","1,806",1940,"325,000",3/20/17
180,240 EAST 45TH STREET,Brooklyn,NY,11203,-73.93565,40.65567,FLATBUSH-NORTH,02 TWO FAMILY DWELLINGS,"1,815","2,216",1945,"325,000",3/28/17
181,964 EAST 58TH STREET,Brooklyn,NY,11234,-73.920494,40.631516,FLATLANDS,01 ONE FAMILY DWELLINGS,"2,033",839,1945,"325,000",4/5/17
182,964 EAST 34TH STREET,Brooklyn,NY,11210,-73.94376,40.632767,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,"2,000","1,545",1925,"325,000",5/22/17
183,1363 EAST 58TH STREET,Brooklyn,NY,11234,-73.91937,40.621105,OLD MILL BASIN,01 ONE FAMILY DWELLINGS,"2,000","1,248",1920,"327,500",5/17/17
184,32 VILLAGE ROAD SOUTH,Brooklyn,NY,11223,-73.974365,40.593987,GRAVESEND,01 ONE FAMILY DWELLINGS,"2,970","1,600",1910,"330,000",4/2/17
185,450 EAST 43RD STREET,Brooklyn,NY,11203,-73.93637,40.644176,FLATBUSH-EAST,01 ONE FAMILY DWELLINGS,"1,600","1,216",1945,"333,300",1/20/17
187,146 GRAFTON STREET,Brooklyn,NY,11212,-73.91825,40.66476,BROWNSVILLE,01 ONE FAMILY DWELLINGS,"2,000","1,568",1930,"334,000",3/2/17
188,956 EAST 87TH STREET,Brooklyn,NY,11236,-73.90681,40.637585,CANARSIE,02 TWO FAMILY DWELLINGS,"1,983","1,152",1935,"335,000",1/10/17
189,54 EAST 40TH STREET,Brooklyn,NY,11203,-73.940315,40.65392,FLATBUSH-NORTH,01 ONE FAMILY DWELLINGS,"2,300","1,811",1950,"335,000",2/2/17
190,1101 DUMONT AVENUE,Brooklyn,NY,11208,-73.87775,40.66877,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"1,800","2,000",1910,"335,000",4/28/17
191,1161 REMSEN AVE,Brooklyn,NY,11236,-73.906876,40.64105,CANARSIE,02 TWO FAMILY DWELLINGS,"2,371","2,094",1950,"336,000",5/4/17
192,274 EAST 52 STREET,Brooklyn,NY,11203,-73.928734,40.6545,FLATBUSH-NORTH,01 ONE FAMILY DWELLINGS,"2,000","1,312",1920,"336,500",5/26/17
193,1731 EAST 38TH STREET,Brooklyn,NY,11234,-73.93473,40.61504,MARINE PARK,01 ONE FAMILY DWELLINGS,"1,800","1,120",1920,"337,250",3/30/17
194,1097 EAST 95TH STREET,Brooklyn,NY,11236,-73.90362,40.64373,CANARSIE,01 ONE FAMILY DWELLINGS,"3,885","1,860",1925,"338,676",4/25/17
196,16 LAKE AVENUE,Brooklyn,NY,11235,-73.93776,40.584187,SHEEPSHEAD BAY,01 ONE FAMILY DWELLINGS,"1,663",568,1920,"340,000",2/2/17
197,22 EAST 42ND STREET,Brooklyn,NY,11203,-73.93854,40.65556,FLATBUSH-NORTH,01 ONE FAMILY DWELLINGS,"4,000","1,038",1940,"340,000",3/23/17
198,2739 HARING STREET,Brooklyn,NY,11235,-73.93831,40.586903,SHEEPSHEAD BAY,01 ONE FAMILY DWELLINGS,"2,242","1,168",1920,"340,000",3/23/17
199,1182 JEFFERSON AVENUE,Brooklyn,NY,11221,-73.91416,40.690376,BUSHWICK,02 TWO FAMILY DWELLINGS,"1,800","2,430",1910,"340,000",4/27/17
200,1267 37TH STREET,Brooklyn,NY,11218,-73.9859,40.64222,BOROUGH PARK,01 ONE FAMILY DWELLINGS,"2,550","1,280",1920,"343,800",5/24/17
201,67 HERZL STREET,Brooklyn,NY,11212,-73.91513,40.66783,BROWNSVILLE,01 ONE FAMILY DWELLINGS,"2,000","1,620",1987,"345,000",1/24/17
202,732 LOGAN STREET,Brooklyn,NY,11208,-73.87402,40.66812,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"4,000","1,490",1950,"345,000",2/24/17
203,9306 FARRAGUT ROAD,Brooklyn,NY,11236,-73.90699,40.64468,CANARSIE,02 TWO FAMILY DWELLINGS,"2,700","1,264",1925,"345,598",3/8/17
204,1755 ALBANY AVENUE,Brooklyn,NY,11210,-73.93681,40.630444,FLATBUSH-EAST,01 ONE FAMILY DWELLINGS,"2,000","1,526",1930,"345,774",2/8/17
205,766 DREW STREET,Brooklyn,NY,11208,-73.86137,40.671303,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"3,000","3,360",1960,"349,184",4/4/17
206,2180 WEST 6TH STREET,Brooklyn,NY,11223,-73.97718,40.59474,GRAVESEND,02 TWO FAMILY DWELLINGS,"2,050","1,488",1920,"350,000",1/17/17
207,355 SHEFFIELD AVENUE,Brooklyn,NY,11207,-73.89602,40.66854,EAST NEW YORK,01 ONE FAMILY DWELLINGS,"1,710","1,116",1999,"350,000",1/20/17
208,2819 BROWN STREET,Brooklyn,NY,11235,-73.93694,40.584682,SHEEPSHEAD BAY,01 ONE FAMILY DWELLINGS,"1,750",672,1920,"350,000",1/26/17
209,293 NEW JERSEY AVENUE,Brooklyn,NY,11207,-73.89492,40.672302,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"2,500","1,688",1910,"350,000",2/1/17
210,42 BEACON COURT,Brooklyn,NY,11229,-73.920876,40.587925,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,"1,800",866,1925,"350,000",2/7/17
211,465 EAST 52ND STREET,Brooklyn,NY,11203,-73.928154,40.649242,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,"2,000","1,924",1940,"350,000",3/15/17
212,243 FOUNTAIN AVENUE,Brooklyn,NY,11208,-73.87505,40.674072,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"1,667","1,280",1930,"350,000",3/21/17
213,313 AMBER STREET,Brooklyn,NY,11208,-73.85808,40.66969,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"2,000","1,900",1930,"350,000",3/24/17
214,37 PAERDEGAT SIXTH ST,Brooklyn,NY,11236,-73.90872,40.630527,CANARSIE,03 THREE FAMILY DWELLINGS,"2,000","2,410",1965,"350,000",3/31/17
215,647 EAST 77TH STREET,Brooklyn,NY,11236,-73.918205,40.636547,CANARSIE,02 TWO FAMILY DWELLINGS,"2,000","2,420",1960,"350,000",4/3/17
216,612 HART STREET,Brooklyn,NY,11221,-73.92799,40.697704,BUSHWICK,03 THREE FAMILY DWELLINGS,"1,950","2,940",2009,"350,000",4/6/17
217,4803 AVENUE K,Brooklyn,NY,11234,-73.92947,40.625725,FLATLANDS,01 ONE FAMILY DWELLINGS,"2,009","1,600",1920,"350,000",4/24/17
218,727 ASHFORD STREET,Brooklyn,NY,11207,-73.882515,40.66505,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"3,420","2,250",1970,"350,000",5/11/17
219,77 EAST 54 STREET,Brooklyn,NY,11203,-73.92706,40.657314,FLATBUSH-NORTH,01 ONE FAMILY DWELLINGS,"1,600","1,192",1945,"350,000",5/15/17
220,601 VAN SICLEN AVENUE,Brooklyn,NY,11207,-73.88829,40.6648,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"2,000","2,976",1930,"350,000",5/16/17
221,83 BARTLETT PLACE,Brooklyn,NY,11229,-73.92467,40.590355,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,"1,680",666,1920,"350,000",5/16/17
222,890 CLARKSON AVENUE,Brooklyn,NY,11203,-73.928444,40.65677,FLATBUSH-NORTH,01 ONE FAMILY DWELLINGS,"1,667","1,040",1910,"350,000",5/19/17
223,2257 MACDONALD AVENUE,Brooklyn,NY,11223,-73.973206,40.597164,OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,"2,881","1,796",1920,"350,000",5/19/17
224,1640 TROY AVENUE,Brooklyn,NY,11234,-73.93407,40.63166,FLATBUSH-EAST,01 ONE FAMILY DWELLINGS,"1,600","1,584",1940,"352,750",4/17/17
225,753 SARATOGA AVENUE,Brooklyn,NY,11212,-73.91565,40.66228,BROWNSVILLE,02 TWO FAMILY DWELLINGS,"2,100","1,292",1930,"355,000",3/2/17
226,1346 EAST 85TH STREET,Brooklyn,NY,11236,-73.901474,40.630543,CANARSIE,02 TWO FAMILY DWELLINGS,"2,000","1,540",1955,"355,000",5/18/17
227,1035 EAST 102 STREET,Brooklyn,NY,11236,-73.89439,40.643837,CANARSIE,02 TWO FAMILY DWELLINGS,"2,833","1,872",1955,"355,000",5/18/17
228,1271 EAST 59TH STREET,Brooklyn,NY,11234,-73.918594,40.622597,OLD MILL BASIN,01 ONE FAMILY DWELLINGS,"1,300",983,1920,"360,000",1/27/17
229,501 EAST 51ST STREET,Brooklyn,NY,11203,-73.92912,40.649498,FLATBUSH-EAST,01 ONE FAMILY DWELLINGS,"2,150","1,664",1920,"360,000",2/15/17
230,921 EAST 104 STREET,Brooklyn,NY,11236,-73.89495,40.646637,CANARSIE,02 TWO FAMILY DWELLINGS,"2,500","1,600",1930,"360,000",4/7/17
231,1227 ALBANY AVENUE,Brooklyn,NY,11203,-73.93817,40.643204,FLATBUSH-EAST,01 ONE FAMILY DWELLINGS,"2,500",909,1940,"360,000",4/13/17
232,40 CELESTE COURT,Brooklyn,NY,11229,-73.92732,40.592957,GERRITSEN BEACH,02 TWO FAMILY DWELLINGS,"1,785",969,1925,"360,000",5/8/17
233,268 CHESTER STREET,Brooklyn,NY,11212,-73.91052,40.665043,BROWNSVILLE,01 ONE FAMILY DWELLINGS,"1,800","1,116",1986,"360,000",5/10/17
234,1728 ROCKAWAY PARKWAY,Brooklyn,NY,11236,-73.89591,40.63938,CANARSIE,02 TWO FAMILY DWELLINGS,"2,351","1,280",1920,"360,000",5/24/17
235,773 LINDEN BOULEVARD,Brooklyn,NY,11203,-73.92945,40.653877,FLATBUSH-NORTH,01 ONE FAMILY DWELLINGS,"2,000","1,051",1920,"365,000",1/13/17
236,1219 EAST 59TH STREET,Brooklyn,NY,11234,-73.91869,40.62358,OLD MILL BASIN,01 ONE FAMILY DWELLINGS,"2,000","1,296",1960,"366,054",1/6/17
237,371 GREENE AVENUE,Brooklyn,NY,11216,-73.956154,40.68783,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,"2,140","3,600",1901,"367,732",4/20/17
238,9208 AVENUE L,Brooklyn,NY,11236,-73.898834,40.636383,CANARSIE,01 ONE FAMILY DWELLINGS,"1,629","1,944",1931,"370,000",3/29/17
239,485 THATFORD AVE,Brooklyn,NY,11212,-73.90666,40.6576,BROWNSVILLE,02 TWO FAMILY DWELLINGS,"2,400","1,900",1930,"370,000",4/7/17
240,8714 FLATLANDS AVENUE,Brooklyn,NY,11236,-73.90802,40.6389,CANARSIE,02 TWO FAMILY DWELLINGS,"4,950",842,1940,"370,000",5/15/17
241,17 WEBERS COURT,Brooklyn,NY,11235,-73.93861,40.583378,SHEEPSHEAD BAY,01 ONE FAMILY DWELLINGS,"2,147","1,120",1925,"371,646",2/2/17
242,543 EAST 43RD STREET,Brooklyn,NY,11203,-73.93612,40.6419,FLATBUSH-EAST,01 ONE FAMILY DWELLINGS,"2,000","1,488",1925,"373,000",4/21/17
243,626 CLEVELAND STREET,Brooklyn,NY,11208,-73.883026,40.668945,EAST NEW YORK,01 ONE FAMILY DWELLINGS,"1,620","1,116",1988,"374,500",1/27/17
244,287 LOGAN STREET,Brooklyn,NY,11208,-73.87722,40.67913,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"2,500","1,684",1910,"375,000",2/3/17
245,143 EAST 59TH STREET,Brooklyn,NY,11203,-73.92159,40.650795,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,"1,950","2,660",1920,"375,000",3/7/17
246,726 VERMONT STREET,Brooklyn,NY,11207,-73.890884,40.661793,EAST NEW YORK,01 ONE FAMILY DWELLINGS,"1,583","1,056",1920,"375,000",4/13/17
247,1048 RALPH AVENUE,Brooklyn,NY,11236,-73.920456,40.649483,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,"2,258","1,715",1940,"375,000",4/26/17
248,734 VERMONT STREET,Brooklyn,NY,11207,-73.8908,40.661682,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"1,583","1,056",1920,"375,180",1/13/17
249,116 BRANTON STREET,Brooklyn,NY,11236,-73.9197,40.64608,CANARSIE,02 TWO FAMILY DWELLINGS,"1,512",960,1920,"376,300",2/10/17
250,661 MOTHER GASTON BLVD,Brooklyn,NY,11212,-73.90502,40.66254,BROWNSVILLE,01 ONE FAMILY DWELLINGS,"1,800","1,116",1985,"380,000",1/4/17
251,425 NEW LOTS AVENUE,Brooklyn,NY,11207,-73.89192,40.66236,EAST NEW YORK,01 ONE FAMILY DWELLINGS,"1,763","2,856",1930,"380,000",1/13/17
252,555 PINE STREET,Brooklyn,NY,11208,-73.87008,40.671875,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"2,000","2,120",1910,"380,000",1/18/17
253,1334 DECATUR STREET,Brooklyn,NY,11237,-73.904655,40.691708,BUSHWICK,02 TWO FAMILY DWELLINGS,"2,000","1,960",1910,"380,000",1/24/17
254,9204 AVENUE K,Brooklyn,NY,11236,-73.90075,40.63795,CANARSIE,01 ONE FAMILY DWELLINGS,"1,600","1,376",1925,"380,000",1/27/17
255,3806 CLARENDON ROAD,Brooklyn,NY,11203,-73.94097,40.643723,FLATBUSH-EAST,01 ONE FAMILY DWELLINGS,"2,000","1,328",1920,"380,000",1/31/17
256,1616 48TH STREET,Brooklyn,NY,11204,-73.98438,40.63126,BOROUGH PARK,03 THREE FAMILY DWELLINGS,"2,003","3,720",1980,"380,000",3/1/17
257,1719 EAST 53RD STREET,Brooklyn,NY,11234,-73.92365,40.616188,OLD MILL BASIN,01 ONE FAMILY DWELLINGS,"2,933","1,184",1925,"380,000",3/15/17
258,591 ESSEX STREET,Brooklyn,NY,11208,-73.88051,40.669186,EAST NEW YORK,01 ONE FAMILY DWELLINGS,"2,000","1,116",1989,"380,000",4/28/17
259,383 ELDERT LANE,Brooklyn,NY,11208,-73.865845,40.681114,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"2,368","1,616",1910,"380,000",5/5/17
260,535 ASHFORD STREET,Brooklyn,NY,11207,-73.88384,40.66889,EAST NEW YORK,01 ONE FAMILY DWELLINGS,"3,060","1,134",1992,"381,600",3/3/17
261,238 EAST 43RD STREET,Brooklyn,NY,11203,-73.937004,40.65005,FLATBUSH-EAST,01 ONE FAMILY DWELLINGS,"1,200","1,040",1925,"382,500",4/20/17
262,239 WARWICK STREET,Brooklyn,NY,11207,-73.887024,40.67802,CYPRESS HILLS,02 TWO FAMILY DWELLINGS,"2,375","1,719",1910,"383,840",3/16/17
263,242 VAN BRUNT STREET,Brooklyn,NY,11231,-74.00903,40.680656,RED HOOK,03 THREE FAMILY DWELLINGS,"1,605","2,278",1899,"385,000",3/30/17
264,329 53RD STREET,Brooklyn,NY,11220,-74.01552,40.64554,SUNSET PARK,02 TWO FAMILY DWELLINGS,"1,803","2,184",1920,"389,500",5/1/17
265,908 DUMONT AVENUE,Brooklyn,NY,11207,-73.885025,40.66769,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"1,395","2,325",2007,"390,000",1/5/17
266,1350 PACIFIC STREET,Brooklyn,NY,11216,-73.945816,40.677433,CROWN HEIGHTS,03 THREE FAMILY DWELLINGS,"2,000","3,200",1899,"390,000",2/17/17
267,3411 BEVERLY ROAD,Brooklyn,NY,11203,-73.944954,40.64539,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,"1,680","1,620",1910,"390,000",3/16/17
268,139 DUMONT AVENUE,Brooklyn,NY,11212,-73.91465,40.6633,BROWNSVILLE,02 TWO FAMILY DWELLINGS,"1,600","1,800",1930,"390,000",3/27/17
269,456 EAST 52ND STREET,Brooklyn,NY,11203,-73.92819,40.649456,FLATBUSH-EAST,01 ONE FAMILY DWELLINGS,"2,000","1,248",1920,"390,000",4/12/17
270,106 GAIN COURT,Brooklyn,NY,11229,-73.924965,40.58879,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,"1,800","1,364",1925,"390,000",5/19/17
271,567 BRADFORD STREET,Brooklyn,NY,11207,-73.89018,40.664898,EAST NEW YORK,03 THREE FAMILY DWELLINGS,"2,500","3,700",1920,"395,000",4/21/17
272,2026 EAST 63RD STREET,Brooklyn,NY,11234,-73.91438,40.61706,OLD MILL BASIN,01 ONE FAMILY DWELLINGS,"2,000","1,472",1925,"395,000",5/4/17
273,634 CLEVELAND STREET,Brooklyn,NY,11208,-73.88299,40.668793,EAST NEW YORK,01 ONE FAMILY DWELLINGS,"1,608","1,106",1988,"395,200",5/10/17
274,430 100TH STREET,Brooklyn,NY,11209,-74.03305,40.612534,BAY RIDGE,01 ONE FAMILY DWELLINGS,"2,090","1,624",1935,"399,000",1/18/17
276,541 CHRISTOPHER AVENUE,Brooklyn,NY,11212,-73.902985,40.65851,BROWNSVILLE,01 ONE FAMILY DWELLINGS,"1,800","1,134",1986,"400,000",1/10/17
277,269 EAST 34TH STREET,Brooklyn,NY,11203,-73.945625,40.65034,FLATBUSH-EAST,01 ONE FAMILY DWELLINGS,"2,000","1,520",1910,"400,000",1/25/17
278,2826 WEST 22ND STREET,Brooklyn,NY,11224,-73.989334,40.577774,CONEY ISLAND,01 ONE FAMILY DWELLINGS,"2,375","1,520",1980,"400,000",2/2/17
279,3182 AVENUE W,Brooklyn,NY,11229,-73.931206,40.596992,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,"1,733",868,1920,"400,000",2/2/17
280,6216 MILL LANE,Brooklyn,NY,11234,-73.91697,40.61875,OLD MILL BASIN,01 ONE FAMILY DWELLINGS,"1,912","1,132",1920,"400,000",2/7/17
281,9206 ROST PLACE,Brooklyn,NY,11236,-73.896065,40.634407,CANARSIE,02 TWO FAMILY DWELLINGS,"2,382","1,824",1960,"400,000",2/9/17
282,114 BEACON COURT,Brooklyn,NY,11229,-73.92322,40.59003,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,"1,800","1,200",1980,"400,000",2/14/17
283,1050 BARBEY STREET,Brooklyn,NY,11207,-73.87989,40.657135,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"1,605","1,836",1960,"400,000",2/15/17
284,119 SUYDAM STREET,Brooklyn,NY,11221,-73.92811,40.698513,BUSHWICK,02 TWO FAMILY DWELLINGS,"2,100","2,112",2001,"400,000",3/2/17
285,227 WARWICK STREET,Brooklyn,NY,11207,-73.8871,40.678333,CYPRESS HILLS,02 TWO FAMILY DWELLINGS,"2,375","1,964",1901,"400,000",3/2/17
286,967 BROOKLYN AVENUE,Brooklyn,NY,11203,-73.94368,40.65007,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,"1,950","1,376",1910,"400,000",3/8/17
287,215 MONTAUK AVENUE,Brooklyn,NY,11208,-73.87789,40.673954,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"2,000","1,472",1901,"400,000",3/9/17
288,3219 AVENUE S,Brooklyn,NY,11234,-73.93407,40.608006,MARINE PARK,01 ONE FAMILY DWELLINGS,"1,530","1,146",1925,"400,000",3/17/17
290,327 EAST 28TH STREET,Brooklyn,NY,11226,-73.950584,40.642433,FLATBUSH-CENTRAL,01 ONE FAMILY DWELLINGS,"2,000","1,378",1920,"400,000",4/14/17
291,3712 BAY VIEW AVENUE,Brooklyn,NY,11224,-74.00437,40.580933,SEAGATE,01 ONE FAMILY DWELLINGS,"2,000","1,520",1985,"400,000",4/20/17
292,229 JACKSON STREET,Brooklyn,NY,11211,-73.94129,40.716988,WILLIAMSBURG-EAST,02 TWO FAMILY DWELLINGS,"2,000","1,920",1910,"400,000",4/20/17
293,626 LIBERTY AVENUE,Brooklyn,NY,11207,-73.88669,40.675854,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"2,500","1,540",1901,"400,000",4/26/17
294,640 CLEVELAND STREET,Brooklyn,NY,11208,-73.88296,40.66868,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"1,800","1,394",1901,"400,000",4/27/17
295,642 CLEVELAND STREET,Brooklyn,NY,11208,-73.88295,40.66864,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"1,800","1,394",1901,"400,000",4/27/17
296,24 BEACON COURT,Brooklyn,NY,11229,-73.91998,40.587128,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,"1,800","1,920",1920,"400,000",5/5/17
297,554 COURT STREET,Brooklyn,NY,11231,-73.99947,40.67497,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,"1,600","3,000",1931,"400,000",5/11/17
298,786 EAST 35TH STREET,Brooklyn,NY,11210,-73.94314,40.635746,FLATBUSH-EAST,01 ONE FAMILY DWELLINGS,"2,900","1,296",1925,"400,000",5/11/17
299,1716 DEAN ST,Brooklyn,NY,11213,-73.931145,40.67585,CROWN HEIGHTS,01 ONE FAMILY DWELLINGS,"1,822","1,326",1920,"400,000",5/24/17
300,845A MADISON STREET,Brooklyn,NY,11221,-73.922455,40.687958,OCEAN HILL,02 TWO FAMILY DWELLINGS,"1,875","2,250",1899,"400,000",5/24/17
301,1040 EAST 13TH STREET,Brooklyn,NY,11230,-73.963066,40.623966,MIDWOOD,03 THREE FAMILY DWELLINGS,"4,000","3,364",1910,"400,500",4/5/17
302,179 ATKINS AVENUE,Brooklyn,NY,11208,-73.879036,40.674732,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"1,917","1,748",1930,"401,397",3/9/17
303,984 UTICA AVENUE,Brooklyn,NY,11203,-73.93009,40.64899,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,"2,000","3,420",1901,"405,000",2/21/17
304,216 BRISTOL STREET,Brooklyn,NY,11212,-73.911835,40.6664,BROWNSVILLE,01 ONE FAMILY DWELLINGS,"1,800","1,148",1986,"405,000",2/23/17
305,821 ALBANY AVENUE,Brooklyn,NY,11203,-73.939316,40.653866,FLATBUSH-NORTH,02 TWO FAMILY DWELLINGS,"2,000","1,504",1901,"405,600",4/25/17
306,2083 PACIFIC STREET,Brooklyn,NY,11233,-73.91834,40.67594,OCEAN HILL,02 TWO FAMILY DWELLINGS,"2,000","2,868",1901,"406,000",4/7/17
307,369 EUCLID AVENUE,Brooklyn,NY,11208,-73.873024,40.67895,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"1,820","1,408",1920,"407,300",3/10/17
308,2159 HENDRICKSON STREET,Brooklyn,NY,11234,-73.92415,40.609955,MARINE PARK,01 ONE FAMILY DWELLINGS,"4,000",800,1910,"407,500",2/10/17
309,560 EAST 31ST STREET,Brooklyn,NY,11210,-73.94709,40.63677,FLATBUSH-EAST,01 ONE FAMILY DWELLINGS,"1,950","1,290",1930,"410,000",1/5/17
310,494 ELTON STREET,Brooklyn,NY,11208,-73.88266,40.67083,EAST NEW YORK,01 ONE FAMILY DWELLINGS,"1,620","1,116",2003,"410,000",3/8/17
311,10219 AVENUE L,Brooklyn,NY,11236,-73.89126,40.64129,CANARSIE,02 TWO FAMILY DWELLINGS,"1,927","1,540",1955,"410,000",4/5/17
312,107 CHESTNUT STREET,Brooklyn,NY,11208,-73.87601,40.685375,CYPRESS HILLS,02 TWO FAMILY DWELLINGS,"3,000","2,080",1901,"410,000",4/24/17
313,512 SCHENCK AVENUE,Brooklyn,NY,11207,-73.88727,40.668083,EAST NEW YORK,01 ONE FAMILY DWELLINGS,"1,800","1,116",1988,"410,000",5/1/17
314,1075 EAST 51ST STREET,Brooklyn,NY,11234,-73.927475,40.633995,FLATLANDS,02 TWO FAMILY DWELLINGS,"1,633","1,620",1940,"410,000",5/15/17
315,61 NICHOLS AVENUE,Brooklyn,NY,11208,-73.869774,40.689255,CYPRESS HILLS,02 TWO FAMILY DWELLINGS,"2,000","2,080",1899,"411,500",3/30/17
316,1324 EAST 103RD STREET,Brooklyn,NY,11236,-73.88836,40.639553,CANARSIE,01 ONE FAMILY DWELLINGS,"2,600","1,080",1955,"412,000",2/3/17
317,1321 EAST 85TH STREET,Brooklyn,NY,11236,-73.90187,40.630913,CANARSIE,02 TWO FAMILY DWELLINGS,"2,000","1,540",1955,"412,979",3/16/17
318,636 BELMONT AVENUE,Brooklyn,NY,11207,-73.885994,40.672035,EAST NEW YORK,01 ONE FAMILY DWELLINGS,"1,800","1,132",1990,"413,000",3/22/17
319,121 EUCLID AVENUE,Brooklyn,NY,11208,-73.87473,40.685646,CYPRESS HILLS,02 TWO FAMILY DWELLINGS,"2,000","3,000",1920,"413,250",5/17/17
320,271 HEMLOCK STREET,Brooklyn,NY,11208,-73.87107,40.683475,CYPRESS HILLS,03 THREE FAMILY DWELLINGS,"2,000","2,952",1910,"415,000",2/8/17
